channel/I:Ath/D:AthErr/D:sigma/D:sigmaErr/D:chi2ndf/D
0,2,15 188.256 0.874241 15 0.107103 11.6976
0,2,16 201.104 0.82148 15 1.16675 10.7954
0,2,17 199.991 1.02598 15 0.0982814 13.1258
0,2,18 208.715 0.598019 15 0.0410275 23.8766
0,2,19 190.619 0.728054 15 0.0554635 17.0967
0,2,20 194.809 0.645353 15 0.115187 16.2492
0,2,21 199.072 0.945028 15 0.139012 15.8394
0,2,22 184.179 1.69022 12.9731 1.11679 13.3298
0,2,23 183.626 1.00726 15 0.323504 11.1168
0,2,24 171.788 1.12958 15 1.05007 9.14147
0,2,25 181.521 1.24014 9.92172 1.34028 9.11706
0,2,26 175.05 1.22006 15 0.422943 10.1013
0,2,27 191.937 2.00289 13.9349 1.19727 10.5493
0,2,28 147.5 11.692 1.90427 11.5674 6.81148
0,2,29 176.999 1.70372 9.38798 1.56121 4.63297
0,2,30 201.124 3.04477 15 0.383093 7.79809
0,2,31 168.13 1.74983 10.0038 2.12445 5.31983
0,2,32 173.656 4.22104 12.7697 2.11994 5.39532
0,2,33 182.677 1.59383 7.7496 1.48949 7.93699
0,2,34 170.512 1.69619 5.24279 1.56806 4.64249
0,2,35 183.555 1.58188 6.24577 1.31212 5.55553
0,3,0 232.008 0.764707 15 11.3202 22.9837
0,3,1 214.341 3.15188 15 0.900879 6.01142
0,3,2 216.121 0.945744 15 0.148793 13.0683
0,3,3 229.411 3.51818 15 0.434697 17.4846
0,3,5 205.337 2.55444 13.2947 1.67648 7.39397
0,3,6 209.094 1.22508 15 0.314469 13.5723
0,3,7 207.196 1.58831 5.79767 1.84479 11.0473
0,3,8 212.936 1.28613 15 0.262354 18.2415
0,3,9 225.259 1.34212 6.66183 1.55581 7.70562
0,3,10 196.774 1.8654 11.7529 1.44922 11.9337
0,3,12 219.4 2.03621 13.2038 1.42194 18.661
0,3,13 214.493 3.42479 15 0.762761 5.34058
0,3,14 209.34 4.69998 15 0.794084 20.0039
0,3,15 228.258 4.84788 15 0.856643 15.0927
0,3,16 219.251 2.10236 15 0.827888 11.3707
0,3,17 204.657 5.02669 14.9772 13.0856 4.9816
0,3,18 211.216 2.64435 11.6953 2.38745 13.6232
0,3,19 185.638 2.64618 1.26618 13.1041 4.37631
0,3,20 211.324 2.14083 6.75151 1.54652 17.1645
0,3,21 205.187 1.4813 5.11471 1.46326 8.542
0,3,23 186.833 7.05698 1.22784 12.9986 7.38312
0,3,24 206.514 4.08254 1.83412 8.05288 14.3159
0,3,25 212.895 4.00024 15 1.92284 4.85687
0,3,26 196.331 15.0828 1.42365 7.18196 15.3529
0,3,27 204.182 2.51815 7.94402 2.54116 6.03691
0,3,29 202.4 4.29308 15 2.29012 11.5765
0,3,31 206.573 4.37928 1.34516 11.9137 9.02356
0,3,32 211.743 4.52005 15 2.84993 9.89685
0,3,35 215.313 6.86684 15 9.85472 15.886
0,4,1 206.174 1.11663 6.06671 1.17161 12.7754
0,4,2 225.712 3.42003 12.2843 2.06738 23.7648
0,4,3 198.049 1.28008 4.03327 1.52245 23.4274
0,4,4 217.04 4.27419 14.2684 0.499073 18.2646
0,4,5 205.618 4.23514 13.8609 2.96531 9.4611
0,4,6 227.639 1.22058 15 0.0830459 23.937
0,4,7 206.79 2.40219 15 1.36718 14.0676
0,4,8 214.611 1.06102 15 0.234497 22.1863
0,4,9 184.623 1.36599 5.24549 1.15121 20.0152
0,4,10 210.957 1.0012 15 0.0823698 21.7728
0,4,11 195.738 12.7803 2.08262 11.9912 18.0449
0,4,12 213.471 1.0188 15 0.181024 29.4795
0,4,13 207.474 2.4683 15 0.994275 16.2869
0,4,14 230.971 1.26144 15 0.163073 20.2465
0,4,15 185.037 1.47252 6.39438 1.35664 13.9727
0,4,19 212.545 3.78804 13.0164 3.21057 24.6003
0,4,20 226.86 1.72554 14.8327 2.27992 20.5628
0,4,21 148.339 218.522 12.3746 8.07018 14.2524
0,4,22 216.236 5.96354 15 12.7627 16.7883
0,4,25 196.42 9.21179 1.23079 11.9507 10.4615
0,4,26 204.688 1.70245 4.93448 1.32082 17.7212
0,4,30 216.666 4.18026 15 1.47013 15.7126
